SalesLicenseeId,Licensee,Address,City,State,Zip,Lat,Long,TotalMedicalSales,TotalAdultUseSales,TotalSalesAll,acquired_datestamp
00fa8c92-b8ca-483a-b511-4c26a3071ac7,Elkhorn Retail Llc/ Retail Montgomery Road,9132 Montgomery Road,ALBUQUERQUE,NM,87111,35.13036,-106.54066,182067.48,133424.84,315492.32,2023-02-02-093117
13d5744c-5b4d-4d7e-b357-25cf9bd5d4c5,Elkhorn Retail Llc/ Retail N Guadalupe,604 N Guadalupe,SANTA FE,NM,87501,35.69513,-105.95089,92724.96,212976.32,305701.28,2023-02-02-093117
0e22815f-5d29-4a40-997d-dc78e5a4ac6a,Elkhorn Retail Llc/ Retail Old Santa Fe Trail,507 Old Santa Fe Trail,SANTA FE,NM,87505,35.68108,-105.93751,173795.22,392758.16,566553.38,2023-02-02-093117
0558988f-8e50-419a-997f-3075a8219267,Elkhorn Retail Llc/ Retail Paseo Del Pueblo Sur Suite C,925 Paseo Del Pueblo Sur Suite C,TAOS,NM,87571,36.38625,-105.58473,84505.11,232955.9,317461.01,2023-02-02-093117
572d30db-dfe0-44ae-b5d4-5637ba3025c2,Elkhorn Retail Llc/ Retail Paseo Del Sur Suite A,1033 Paseo Del Sur Suite A,TAOS,NM,87571,36.37651,-105.5535,277780.37,315202.7,592983.07,2023-02-02-093117
6e3a3316-ab2f-4641-82a8-d4e6f625f629,Elkhorn Retail Llc/ Retail San Pedro Dr Ne,2325 San Pedro Dr NE,ALBUQUERQUE,NM,87110,35.10918,-106.577475,175655.78,182494.76,358150.54,2023-02-02-093117
3007f68a-fbb9-4f09-b15e-92e60a169126,Elkhorn Retail Llc/ Retail South Riverside Drive,423 South Riverside Drive,ESPANOLA,NM,87532,35.98869,-106.06504,223231.17,251875.9,475107.07,2023-02-02-093117
0cff761f-7b2b-42b2-b8c0-627249144d7e,Enchanted Botanicals Llc - Central Ave Retail,3417 Central Avenue NE,ALBUQUERQUE,NM,87106,35.081436,-106.626727,65642.09,101578.83,167220.9,2023-02-02-093117
23f3e0a6-5599-4e71-a2d8-6e0deae87aa2,Enchanted Botanicals Llc - Menaul Blvd Retail,5737 Menaul Blvd NE,ALBUQUERQUE,NM,87110,35.108845,-106.531508,445590.8,872389.84,1317980.6,2023-02-02-093117
63eeb502-36cf-4e65-a3ef-84df9feb6f49,Enchanted Desert Farms Llc,42417 Highway 70 Suite 420,PORTALES,NM,88130,34.19639,-103.326,4667.5,2367.2,7034.7,2023-02-02-093117
0156f05a-092c-4f17-99fb-9824217e100c,Enchanted Life Nm - Louisiana Retail,400 Louisiana SE,ALBUQUERQUE,NM,87108,35.072436,-106.568382,46586.8,87769.01,134355.8,2023-02-02-093117
10b255af-8129-46c5-ae89-008571285f26,Enchanted Strains Llc - 7Th St Retail,2300 7th St,CLOVIS,NM,88101,34.404591,-103.244803,55315.47,209276.38,264591.86,2023-02-02-093117
17209772-ef4e-493b-8db1-02c9f46a4891,Endo Llc - Retail,2903 Agua Fria St,SANTA FE,NM,87507,35.66348,-105.99777,284341.57,546484.07,830825.64,2023-02-02-093117
341ee8a2-7545-435e-905a-14f49adf8092,Es Holdings Llc - Central Retail,8508 Central Ave SE,ALBUQUERQUE,NM,87108,35.07369,-106.55229,140752.9,288947.49,429700.39,2023-02-02-093117
0a1e5de6-e297-4791-b615-e4dc3ba2b25f,Everest Apothecary,1240 S Valley Dr Ste D,LAS CRUCES,NM,88005,32.29426,-106.78681,209633.03,485541.78,695174.81,2023-02-02-093117
21fc12b8-91bd-42d4-8454-a77af0b70aae,Everest Apothecary,3963 Cerrillos Rd Ste B,SANTA FE,NM,87507,35.620423,-106.028899,289365.82,851530.78,1140896.6,2023-02-02-093117
0e85d438-cf14-4dbe-9580-c99897a12265,Everest Apothecary,6010 Coors Blvd Ste 3,ALBUQUERQUE,NM,87120,35.080009,-106.710619,414143.58,1092644.62,1506788.2,2023-02-02-093117
06ba1a00-21b6-4657-b5c1-31485988f3f0,Everest Apothecary,1580 Appaloosa Dr Ste 320,SUNLAND PARK,NM,88063,31.796496,-106.579989,222157.12,3094347.48,3316504.6,2023-02-02-093117
5e5f9f3c-119e-40aa-82c7-3eda918d3c9d,Everest Apothecary,202 N State St,TEXICO,NM,88135,34.39003,-103.04489,19840.78,98067.95,117908.73,2023-02-02-093117
06166a81-4a17-4c92-865f-b17299d122e8,Everest Apothecary - Albuquerque Dispensary,"10660 Unser Blvd., NW",ALBUQUERQUE,NM,87114,35.076944,-106.722994,824063.05,1460436.25,2284499.3,2023-02-02-093117
02949bad-cb6d-4e9b-aa9b-ee69caf8fbda,Everest Apothecary - Dispensary,9237 4th St. NW,ALBUQUERQUE,NM,87114,35.13928,-106.641083,630011.92,1032601.39,1662613.31,2023-02-02-093117
2c58f6ce-cc26-4fdb-99db-bf213dce9017,Everest Apothecary - Las Cruces Dispensary,3841 East Lohman Ave,LAS CRUCES,NM,88011,32.316103,-106.743652,643300.84,1363201.7,2006502.54,2023-02-02-093117
0b8cc556-e082-46a5-98d7-bfdf74eb0319,Everest Apothecary - Los Lunas Dispensary,"1651 Main Street, Suite E",LOS LUNAS,NM,87031,34.81342,-106.75385,777711.88,1315753.43,2093465.31,2023-02-02-093117
04c179ee-d033-4a13-b824-7ba5167814fb,Everest Apothecary - Retail,5809 Juan Tabo,ALBUQUERQUE,NM,87111,35.136266,-106.515627,592330.49,1101762.38,1694092.87,2023-02-02-093117
0e088b31-e1ab-4cd2-98d8-7ceecf5b73e0,Everest Apothecary Dispensary,"2201 Louisiana, Suite E",ALBUQUERQUE,NM,87110,35.10412,-106.56938,837611.33,1388968.86,2226580.19,2023-02-02-093117
00b06342-5624-4b42-ba4e-8f7d324a48e7,Everest Apothecary- Albuquerque Dispensary,"4201 Central Avenue NW, Suite B-6",ALBUQUERQUE,NM,87105,35.08665,-106.68715,635178.99,890097.84,1525276.83,2023-02-02-093117
7048f95b-400c-4acf-9366-404a09bc2bc5,Everest Apothecary/ Retail Montgomery Blvd Ne,3504 Montgomery Blvd NE,ALBUQUERQUE,NM,87107,35.13066,-106.6062,5243.98,6386.69,11630.67,2023-02-02-093117
0fc621cb-5d24-439d-b34f-f97f9fb47f2a,Factory Direct Pipes Rec - 7Th St Retail,321 W 7th St Ste B,CLOVIS,NM,88101,34.40443,-103.20884,2090.88,124327.31,126418.19,2023-02-02-093117
06da2374-f942-408a-9a2a-c8ed0471d67b,Fci Of New Mexico - Cerrillos Rd Retail,3258 Cerrillos Rd,SANTA FE,NM,87507,35.65069,-105.99825,82809.54,200048.15,282857.69,2023-02-02-093117
2634d46c-831b-4f67-9ec4-b4140757a394,Fci Of New Mexico - Espanola Retail,419 N Riverside Dr,ESPANOLA,NM,87532,35.987709,-106.061802,138436.33,285914.55,424350.88,2023-02-02-093117
07474021-31ed-4530-9803-4a16c07b1c7a,Fci Of New Mexico - Eubank Blvd Retail,2015 Eubank Blvd NE,ALBUQUERQUE,NM,87112,35.121251,-106.533379,242618.17,735202.28,977820.45,2023-02-02-093117
0292340c-d65e-4896-b205-9016dc918ab5,Fci Of New Mexico - Farmington Retail,3501 E Main St Ste 1  2,FARMINGTON,NM,87402,36.730429,-108.208919,43595.04,370160.81,413755.85,2023-02-02-093117
038b5b1b-355b-4846-91c3-f72cf0c936e4,Fci Of New Mexico - Gallup Retail,1379 US-491,GALLUP,NM,87301,35.54611,-108.75966,69584.5,690816.79,760401.29,2023-02-02-093117
34735d73-ecd4-4204-90c3-4b6f8572c00a,Fci Of New Mexico - Picacho Ave Retail,140 W Picacho Ave Unit C,LAS CRUCES,NM,88005,32.3171,-106.7818,31426.26,71411.45,102837.71,2023-02-02-093117
1a7b6080-8afb-44e0-a9f7-07ed737312cd,Fci Of New Mexico - Production,1319 E Pine St,DEMING,NM,88030,32.26886,-107.74384,7065.3,0.0,7065.3,2023-02-02-093117
0f94b223-f271-4dd8-80c9-83e70b6495c7,Fci Of New Mexico - Roswell Retail,2303 N Main St,ROSWELL,NM,88201,33.42004,-104.5225,63843.39,167174.73,231018.12,2023-02-02-093117
24265dfc-22ae-477a-9b0f-09773448915b,Fci Of New Mexico - San Mateo Blvd Retail,4000 San Mateo Blvd NE Ste A,ALBUQUERQUE,NM,87110,35.12669,-106.58595,105491.99,330610.13,436102.12,2023-02-02-093117
0b086b78-2ae9-4bc8-a8a6-7c7cce3ed3c6,Fci Of New Mexico - Taos Retail,1128 Paseo del Pueblo Sur,TAOS,NM,87571,36.381,-105.58936,114659.12,483268.98,597928.1,2023-02-02-093117
02dbba2a-400b-4c54-9966-77b53c78cc53,Flora Verde Llc - Maguey Ct Retail,100 Maguey Ct,SUNLAND PARK,NM,88063,31.81139,-106.59334,71159.15,683747.94,754907.09,2023-02-02-093117
1cd7d28b-9a61-433e-8b3e-a1bde0492f96,Flowers And Herb Markets Inc - San Pasquale Retail,119 San Pasquale Ave SW Ste A,ALBUQUERQUE,NM,87104,35.091831,-106.669324,30370.2,100054.94,130425.14,2023-02-02-093117
0a98f4a1-98e3-4f45-9685-271da8ff2143,Flowers Flowers Lc - Retail,700 E 1st St Space 748,ALAMOGORDO,NM,88310,32.88921,-105.95451,68610.69,114591.73,183202.42,2023-02-02-093117
b01c6d29-30b2-4838-9815-2c5240ead793,Fly High New Mexico Llc/ Retail San Mateo Blvd Ne Ste C,4001 San Mateo Blvd NE STE C,ALBUQUERQUE,NM,87110,35.12682,-106.5869,31748.06,56453.59,88201.65,2023-02-02-093117
1efbf95e-7825-455c-9031-592af3b39f34,Fort Twenty Cannabis Company Llc - Jefferson St Retail,7600 Jefferson St NE Ste 6,ALBUQUERQUE,NM,87109,35.142281,-106.595766,59681.92,166418.56,226100.48,2023-02-02-093117
24c91034-cc6f-4860-9e53-b4faba8da64f,Fratelli Investment Group Llc - Solano Dr Retail,908 S Solano Dr,LAS CRUCES,NM,88001,32.30352,-106.7638,4223.02,15561.63,19784.65,2023-02-02-093117
07d03589-cd6d-4782-b18a-abed5019f658,Freshbudz Llc - Riverside Dr Retail,1811 N Riverside Dr Ste A,ESPANOLA,NM,87532,36.01892,-106.06365,191899.96,322232.83,514132.79,2023-02-02-093117
13fe87ce-e1f6-4764-9c2b-07a18223e4ea,Fruit Of The Earth Organics Processing,815 C Early Street,SANTA FE,NM,87505,35.678316,-105.952308,6829.0,0.0,6829.0,2023-02-02-093117
0a847299-02ab-4a63-b30c-8af07498dfcc,Fruit Of The Earth Organics-Dispensary,901 Early Street,SANTA FE,NM,87505,35.67639,-105.95201,2201075.27,1042079.77,3243155.04,2023-02-02-093117
47fcc26d-8225-4634-a954-86df49531499,Gaia Traders - Rufina Retail,1330 Rufina Circle,SANTA FE,NM,87507,35.654071,-105.995537,28933.0,121118.9,150051.9,2023-02-02-093117
0a27c404-5479-4b9a-85e0-ca414c14e2d4,Gallegos  Rhodes Enterprises Llc - Kent Ave Retail,1125 Kent Ave NW,ALBUQUERQUE,NM,87102,35.08797,-106.66037,93036.47,352565.8,445602.24,2023-02-02-093117
7e0a2ca8-f8d9-49e1-b890-d812a01d0912,Gh Llc,601 Paragon,ALBUQUERQUE,NM,87105,35.125806,-106.664999,320151.66,562624.6,882776.26,2023-02-02-093117
2bf3eef4-95cf-4590-a80e-46ab2ff439a0,Gh Llc,2621 Wyoming,ALBUQUERQUE,NM,87112,35.11584,-106.55129,245619.46,454329.8,699949.26,2023-02-02-093117
06d6d287-354f-402b-b7c7-7d5c10148303,Gnomad Llc-Broadway Retail,223 West Broadway Ste A,TATUM,NM,88267,33.25682,-103.31589,101076.86,468026.22,569103.08,2023-02-02-093117
01de83ba-7837-4b07-b518-435a1d12a2ce,Golden-Roots Llc - Old Coors Dr Retail,806 Old Coors Dr SW Ste D,ALBUQUERQUE,NM,87121,35.0714,-106.69911,176457.96,434190.62,610648.58,2023-02-02-093117
4c1436af-accb-4879-b795-680b54ae1ccd,Got Greens Llc - Corrales Rd Retail,10200 Corrales Rd NW Ste E-2,ALBUQUERQUE,NM,87114,35.20306,-106.64579,14626.1,6219.88,20845.98,2023-02-02-093117
195b7784-f633-45b1-adc2-6cfc39d6e9ee,Gradys - Retail,111 N Main,AZTEC,NM,87410,36.822063,-107.992899,58466.93,317432.98,375899.91,2023-02-02-093117
4b56afa3-6f72-41de-ae0c-ec0e2082b67a,Grandmas Pot Shop Llc - Peralta,2 Valencia Rd,PERALTA,NM,87042,34.81524,-106.69502,50175.23,123059.11,173234.34,2023-02-02-093117
06fae3a5-4e25-4b4c-aa46-3f627a35fdbf,Grassroots Grants Llc Dispensary Gallup,3400 East Hwy 66,GALLUP,NM,87301,35.50481,-108.83635,199212.49,553081.76,752294.25,2023-02-02-093117
227411ce-e017-4b49-8496-b59568245f00,Grassroots Rx Dispensary,1005 Mesa Blvd.,GRANTS,NM,87357,35.160449,-107.834061,166496.34,308942.77,475439.11,2023-02-02-093117
46d87041-3551-48e4-bf78-e0bdecaabd4e,Grassroots Rx Dispensary Albuquerque,3701 San Mateo Blvd. NE,ALBUQUERQUE,NM,87110,35.116409,-106.586451,54887.62,66006.62,120894.24,2023-02-02-093117
0a6d1622-2541-4de1-aab0-af57191b1346,Grassroots Rx Dispensary Albuquerque,3620 Bosque Plaza Lane NW,ALBUQUERQUE,NM,87120,35.158592,-106.678019,223288.52,291996.52,515285.04,2023-02-02-093117
4d1e5615-c8f0-470c-bbf6-a279edd5d6b0,Green Fuego/ Retail Mallard Way B,7502 Mallard Way B,SANTA FE,NM,87507,35.63553,-106.06538,29799.4,66680.56,96479.96,2023-02-02-093117
05209ba3-703c-41ac-9fa0-75b9145cd9a7,Green Minded Holdings Llc,2330 Sudderth Drive,RUIDOSO,NM,88345,33.33139,-105.6697,37953.0,394125.5,432078.5,2023-02-02-093117
bc041e9a-24d6-4ff8-aae5-95acb36b0310,Green Minded Holdings Llc,2330 Sudderth Dr,RUIDOSO,NM,88345,33.33139,-105.6697,7816.07,117750.5,125566.57,2023-02-02-093117
13f5cb8f-0e03-4a94-9d30-64ac4e903aaa,Green Minded Holdings Llc,6505 US Highway 380,CARRIZOZO,NM,88301,33.65033,-105.87703,10979.77,23696.78,34676.55,2023-02-02-093117
0fba077b-45e6-4881-bc6b-caf09424113d,Green Minded Holdings Llc,876 Highway 48,ALTO,NM,88312,35.978924,-105.308068,105697.2,480538.67,586235.87,2023-02-02-093117
0742f8ab-ac4d-4545-9a65-51e1694b6a3f,Green Remedy Enterprises Llc - Solano,590 S Solano,LAS CRUCES,NM,88001,32.30809,-106.76516,17037.39,63109.25,80146.64,2023-02-02-093117
a5ccb7d8-2416-44cb-9729-8fb5dd724f55,"Green Therapy Dispensary, Llc","460 County Line Drive, Space F",CHAPARRAL,NM,88081,32.03179,-106.37773,29925.97,260544.08,290470.05,2023-02-02-093117
1b3a65fc-35ed-4ebb-8e63-cd5a98d99ad5,Greengo Nm - Lohman Ave Retail,2000 E Lohman Ave Ste E,LAS CRUCES,NM,88001,32.31091,-106.75653,80208.65,321511.7,401720.35,2023-02-02-093117
0fd43d28-2512-4740-87fb-ce1ea7dae02a,Gurvitz White - Sudderth Retail,2809 Sudderth,RUIDOSO,NM,88345,33.33326,-105.67971,134.49,2359.51,2494.0,2023-02-02-093117
05103876-53bf-4c5e-8f06-af69406d357d,H2H Distribution Llc,2400 Juan Tabo Blvd NE Suite B,ALBUQUERQUE,NM,87112,35.084103,-106.650985,19999.92,66436.09,86436.01,2023-02-02-093117
2082fb7a-733d-4ad4-971e-eab47765d4d6,H2H Distribution Llc,300 San Mateo Blvd SE,ALBUQUERQUE,NM,87108,35.075751,-106.58633,145812.85,499691.47,645504.32,2023-02-02-093117
4ace671e-1320-4321-9fa0-ba523c566546,Happydaze Llc,5000 Jefferson St NE,ALBUQUERQUE,NM,87109,35.14014,-106.5928,89382.14,206915.1,296297.24,2023-02-02-093117
36dbdb00-1545-4342-be8e-33438353ca77,Harvest Foundation,150 South St. Francis Drive,SANTA FE,NM,87501,35.68804,-105.95452,280608.13,283593.72,564201.85,2023-02-02-093117
1fb7f6d5-e441-4d3e-8ee0-4e1e9109f776,Harvest Foundation - Sudderth Dr,925 Sudderth Dr,RUIDOSO,NM,88345,33.328558,-105.663388,65959.62,87539.11,153498.73,2023-02-02-093117
083362f0-6eaf-4292-bbb4-722fac9c40a4,Harvest Foundation Albuquerque Dispensary,"220 Copper Avenue NW, Suite 110, Unit 4",ALBUQUERQUE,NM,87102,35.086165,-106.65618,712859.83,489163.71,1202023.54,2023-02-02-093117
469f95cb-5791-440b-afd5-9f6c05d4a057,Hashtag Cannabis Llc - Retail,2460 Missouri Ave,LAS CRUCES,NM,88001,32.29827,-106.74309,179096.06,437978.36,617074.42,2023-02-02-093117
9b9796af-51f7-4c10-9926-de4321dae345,Healing Herbz/ Retail N Main St,2320 N Main St,CLOVIS,NM,88101,34.42204,-103.20562,17878.05,20651.38,38529.43,2023-02-02-093117
0f6890ff-deb0-4903-8582-cda51d372836,Healthy Education Society,2409 W. Pierce Street,CARLSBAD,NM,88220,32.439778,-104.255908,314589.94,218681.59,533271.53,2023-02-02-093117
0131e210-cafd-4dba-94de-91cf7c7a4a6a,Herrera Cannabis Company/ Retail Hwy 550,6404 Hwy 550,CUBA,NM,87013,36.019,-106.95994,22347.49,239573.65,261921.14,2023-02-02-093117
04dbe4ee-8c1a-4c71-bf6c-30d3d0dd34b6,Hes- Retail,3306 Central Ave SE,ALBUQUERQUE,NM,87106,35.080948,-106.617689,155566.77,700447.63,856014.4,2023-02-02-093117
075c90cd-36b7-49cd-8454-d1469fd2c41d,High Class/ Retail Agua Fria St Suite 10,2778 Agua Fria St Suite 5,SANTA FE,NM,87507,35.66483,-105.99294,41822.07,57232.4,99054.47,2023-02-02-093117
3069b304-024e-4ca5-8ebe-c826fe9a5256,High Desert Cannabis Llc/ Retail Rio Grande Blvd Nw Suite B,2400 Rio Grande Blvd NW Suite B,ALBUQUERQUE,NM,87104,35.11797,-106.67492,40858.38,198192.1,239050.47,2023-02-02-093117
38cdbaa0-bc08-46a3-8c7a-feabef9b0e01,High Desert Relief Dispensary,3320-A Coors Blvd NW,ALBUQUERQUE,NM,87120,35.106803,-106.704488,1922411.61,813553.81,2735965.42,2023-02-02-093117
16d65264-eaa4-4f83-af6b-285cf23d4f1f,High Desert Relief Dispensary,5041 Main Street,SANTA FE,NM,87507,35.436228,-106.12303,964005.7,743401.02,1707406.72,2023-02-02-093117
0da2347c-1e52-4f1a-bb23-c76c5d9265a3,High Desert Relief Dispensary,4840-H Pan American East Freeway,ALBUQUERQUE,NM,87109,35.13641,-106.60167,2467092.58,799454.3,3266546.88,2023-02-02-093117
7f250a18-db0b-4b72-8248-c36bcc1d658d,High Horse Investment Llc - Mcnutt Rd Retail,580 S. Valley Suite 300,LAS CRUCES,NM,88005,32.2913,-106.78413,221432.44,309044.39,530476.83,2023-02-02-093117
0c681b8c-11f5-41e9-a1fb-b4289e2187aa,High Horse Investment Llc- County Line Dr Retail,545 S County Line Dr Ste B,CHAPARRAL,NM,88081,32.03668,-106.37658,191385.7,649671.98,841057.68,2023-02-02-093117
14c8c567-9df0-4780-b6eb-ee0105a046a8,High Noon Cannabis Llc - Franklin St Retail,629 N Franklin St,HATCH,NM,87937,32.67187,-107.15405,21434.51,46745.38,68179.89,2023-02-02-093117
17328d3b-647a-47b8-ae8a-4f50e9db47f1,High Noon/ Retail W Aztec Blvd,2210 W Aztec Blvd,AZTEC,NM,87410,36.82493,-108.03061,3745.96,147990.26,151736.22,2023-02-02-093117
2ba6925a-95dc-4ace-aaca-861612d16b44,High Valley Cannabis Co Llc/ Retail Archangel Way,100 Archangel Way,CHAPARRAL,NM,88081,32.00219,-106.35541,2437.21,34288.94,36726.15,2023-02-02-093117
32891c71-74b2-4bf0-ae87-e274c0f4fbda,Honeybudz Llc - Main St Retail,9 Main St,CLAYTON,NM,88415,36.45164,-103.18504,12283.86,96509.58,108793.44,2023-02-02-093117
8d825d18-96ce-48d0-be2f-cd88991a6790,Honeybudz Llc - Main St Retail,422 Monroe St,CLAYTON,NM,88415,36.44927,-103.19143,3141.93,31609.57,34751.5,2023-02-02-093117
d442722c-771f-4017-9a0f-7a187e24817c,Hyderoponics Indoor Garden Center/ Retail West Hill Suite A,118 East High Street,GRANTS,NM,87020,35.15112,-107.84809,528.0,969.2,1497.2,2023-02-02-093117
023f05d0-c233-4a9a-aeac-3f18ec81f08b,"Icanna Llc - N Valley Dr, Lc",505 N Valley Dr,LAS CRUCES,NM,88005,32.309658,-106.796248,42473.39,316345.88,358819.27,2023-02-02-093117
871033b0-07d5-44fb-8351-f68c7e4ea2a4,K Payne Relief/ Retail Missouri Avenue,2505 Missouri Avenue,LAS CRUCES,NM,88011,32.29921,-106.74149,449.0,400.0,849.0,2023-02-02-093117
0e81da53-2aa0-4fe0-bb19-f71b6ae9193e,Keyway - Dispensary -Open,24 Bisbee Ct.,SANTA FE,NM,87508,35.596836,-106.041777,431275.49,426024.08,857299.57,2023-02-02-093117
0bf14cbf-06d9-411c-9350-ba802e054c84,Keyway Albuquerque Dispensary,"9880 Montgomery Blvd. NE, Ste. C",ALBUQUERQUE,NM,87111,35.13017,-106.53117,273861.1,176574.61,450435.71,2023-02-02-093117
002bb00d-a902-46c7-8e48-57ec3ad4e502,Keyway Albuquerque Dispensary,"5659 Jefferson Street NE, Suite A",ALBUQUERQUE,NM,87109,35.142281,-106.595766,439754.83,327974.33,767729.16,2023-02-02-093117
b43eb0d9-cb4a-48a2-a3ac-cf7b11682080,Keyway Inc/ Retail South First Street,603 South First Street,CLAYTON,NM,88451,36.44623,-103.18059,12055.07,85244.16,97299.23,2023-02-02-093117
0715be2e-ebf8-4002-9569-101df1046905,Keyway- Retail,1592 San Mateo Lane,SANTA FE,NM,87505,35.66448,-105.96186,220424.55,165545.16,385969.71,2023-02-02-093117
42e0f9b9-292b-4fd4-98e9-66fdc3a15bf0,"Kijani Corp - Wyoming Blvd, Abq",343 Wyoming Blvd NE,ALBUQUERQUE,NM,87123,35.07974,-106.55069,54376.52,138633.86,193010.38,2023-02-02-093117
2ba4e0b2-0845-4f73-87d6-b15c94174b33,Kindlife Kirtland Llc/ Retail Highway 64,4354 Highway 64,KIRTLAND,NM,87417,36.7356,-108.33059,15986.22,189324.49,205310.71,2023-02-02-093117
