SalesLicenseeId,Licensee,Address,City,State,Zip,Lat,Long,TotalMedicalSales,TotalAdultUseSales,TotalSalesAll,acquired_datestamp
297d1eb0-3a7c-4d9f-b747-30a89e8c0d60,Kine Llc - Durazno St Retail,100 Durazno St,TULAROSA,NM,88352,33.07614,-106.01649,10.0,0.0,10.0,2023-02-02-093117
dba82ba2-d6b9-4692-b3f7-184b1042cb02,Kite Llc/  Retail 2Nd Street Nw,5926 2nd Street NW,ALBUQUERQUE,NM,87107,35.14266,-106.63437,2616.6,5233.25,7849.85,2023-02-02-093117
25e34ef9-db5d-4c4d-8de3-0db8a49587cc,"Kure, Inc.",628 Old Las Vegas Hwy,SANTA FE,NM,87508,35.548967,-105.826664,94724.0,122000.5,216724.5,2023-02-02-093117
08408912-c2fa-4a22-8b35-83d70615386f,"Kure, Inc. - Dispensary",220 N. Guadalupe Street,SANTA FE,NM,87507,35.68968,-105.94422,378886.35,707757.44,1086643.79,2023-02-02-093117
3c7440c5-650b-4b25-8890-ab97fd09914d,"Kure, Inc. Dispensary Santa Fe Second Location",2891 Cooks Road,SANTA FE,NM,87507,35.662744,-105.993306,2104.0,0.0,2104.0,2023-02-02-093117
48d67c6c-9edd-4b5d-9ad9-87ae3a96219a,"Kushology 101 Llc - Ohara Rd, Retail",1600 E OHara Rd,ANTHONY,NM,88021,32.02397,-106.59576,64611.1,598062.64,662673.73,2023-02-02-093117
2947dcd9-db04-41b7-adf3-070601507867,Kustom Kush Llc - Central Retail,7401 Central NE,ALBUQUERQUE,NM,87108,35.0757,-106.56504,5909.6,13681.9,19591.5,2023-02-02-093117
58cd5bde-0c58-462b-a545-d4e3871dbf36,La Flor Dispensary/ Retail Central Ave Se,1301 San Mateo Blvd NE,ALBUQUERQUE,NM,87110,35.09012,-106.58666,3880.8,10725.32,14606.12,2023-02-02-093117
1ba893a7-41fd-48bf-ac9c-0718469fe0af,La Luz Organics Llc - Camino Del Pueblo Retail,961 S Camino Del Pueblo,BERNALILLO,NM,87004,35.30172,-106.55073,20335.92,90287.99,110623.91,2023-02-02-093117
129fe499-b2cd-4dc1-8df8-68c453419a53,Laggray Llc,3023 S First St,TUCUMCARI,NM,88401,35.16668,-103.738115,94490.1,867001.12,961491.22,2023-02-02-093117
3601f43a-f74e-4ab7-84ac-8cbf3ca59e62,Laughing Leaf Dispensary- St Francis Retail,900 St Francis Dr,TULAROSA,NM,88352,33.07525,-106.01889,13919.81,35303.03,49222.84,2023-02-02-093117
72fbad28-181f-425e-9b94-660e5b025b7f,Leaf And Flower Llc,1400 Main St SW,LOS LUNAS,NM,87031,34.81489,-106.74996,48378.84,58481.5,106860.34,2023-02-02-093117
432c097c-01ff-476d-9268-f313f71e4411,Leaf And Flower Llc,6614 Gulton CT NE,ALBUQUERQUE,NM,87109,35.15341,-106.59908,35383.06,26208.91,61591.97,2023-02-02-093117
686a4470-e885-4ddb-9cd3-b8f40284baf5,Leaf And Flower Llc,1634 Alameda Blvd NW,ALBUQUERQUE,NM,87114,35.20161,-106.6469,752.38,3003.1,3755.48,2023-02-02-093117
00296690-b51d-450a-b3c0-cbda33f9ecca,Leaf And Flower Llc,5910 Gibson Blvd SE,ALBUQUERQUE,NM,87108,35.05808,-106.5767,97645.23,142249.32,239894.55,2023-02-02-093117
1d68881a-eb12-4ff7-b57f-74de5b3c8606,Leaf And Flower Llc,6015 4th St NW,ALBUQUERQUE,NM,87107,35.13857,-106.641295,246617.54,463888.51,710506.05,2023-02-02-093117
357b1d4b-e6de-4f9a-acdb-a41cd2378358,Leaf And Flower Llc,10601 Central Ave NE,ALBUQUERQUE,NM,87123,35.07178,-106.5296,186717.46,369988.34,556705.8,2023-02-02-093117
934cc108-86b9-4bb8-8747-d938163fd5ef,Leaf And Flower Llc,30 Frontage Road,PLACITAS,NM,87043,35.318531,-106.530393,17903.63,15397.34,33300.97,2023-02-02-093117
0aef807a-3583-49b9-9d52-bd9c029502c3,Leaf And Flower Llc,11719 Menaul Blvd NE,ALBUQUERQUE,NM,87112,35.10907,-106.51008,29806.3,39255.18,69061.48,2023-02-02-093117
0f88b7b4-e2f8-4f9c-8177-238971a9e5e5,Leaf And Flower Llc,802 Early St,SANTA FE,NM,87505,35.67799,-105.95252,29382.74,33955.55,63338.29,2023-02-02-093117
229c77fe-7f53-4608-85fb-7fa820753360,Leaf Republic - Hwy 314 Nw Retail,127 Hwy 314 NW,LOS LUNAS,NM,87031,34.80792,-106.736,18.9,75712.66,75731.56,2023-02-02-093117
218e766e-76a3-43d6-8570-88b3cb5e19d9,Loves Cannabis,1220 Eubank Blvd NE Ste B,ALBUQUERQUE,NM,87112,35.121251,-106.533379,121703.64,357987.62,479691.26,2023-02-02-093117
03045fd1-5f5a-4793-9aff-771ddf3b99f4,Ltdm Llc - Isleta Blvd Retail,468 Isleta Blvd SW,ALBUQUERQUE,NM,87105,35.06194,-106.66743,107524.42,240517.89,348042.31,2023-02-02-093117
79fdcbb6-916f-454f-885e-e50dabdf3dd6,M Thomas Llc - Main St Retail,2215A S Main St,LAS CRUCES,NM,88005,32.2859,-106.77286,8955.5,18016.0,26971.5,2023-02-02-093117
333bdcfa-f98e-4a27-80cb-227772af17d2,M.R.R.S. Llc - San Mateo Retail,2130 San Mateo Blvd NE Ste B,ALBUQUERQUE,NM,87110,35.10119,-106.58605,25179.65,75847.58,101027.23,2023-02-02-093117
241d8970-7039-4b97-8108-4a73bc457111,"Madrid Cannabis, Inc - Railyard Ln, Retail",8 Railyard Ln,MADRID,NM,87010,35.40579,-106.15185,28583.95,120475.02,149058.97,2023-02-02-093117
1fbdc04e-b5d7-4e4a-b32b-fb25209d3170,Marcos Antonio Pagan Cartigiano - San Pedro - Retail,301 San Pedro NE,ALBUQUERQUE,NM,87108,35.0809,-106.57774,765.05,38619.53,39384.58,2023-02-02-093117
13ef0f95-5034-417d-9bc9-5532e12c88c8,Masbuds Llc - Wyatt Dr Retail,142 Wyatt Dr,LAS CRUCES,NM,88005,32.299626,-106.775955,28423.47,55608.17,84031.64,2023-02-02-093117
0486ab2c-c20c-4ce3-be30-6e6c0bb84d29,May Flower - 5Th St Retail,301 S 5th St,ESTANCIA,NM,87016,34.761763,-106.05543,47896.42,143135.14,191031.56,2023-02-02-093117
028f24e0-e818-4ac3-8aa1-a43bbff74320,Mcgfarms Llc/ Retail Calle De Dan Albino,2309 Calle de Albino Suite 3,MESILLA,NM,88046,32.27504,-106.79486,3244.56,19400.53,22645.09,2023-02-02-093117
9a4b3f18-b7e6-45fc-bdcc-9a78fea2d9b8,Mellow Harvest Dispensary Llc/ Retail N Canal St,117 S Canyon St,CARLSBAD,NM,88220,32.41963,-104.22783,130264.71,337284.34,467549.05,2023-02-02-093117
51f717fb-9a65-4f25-8e68-ee2296e5a0f5,Mellow Harvest Dispensary Llc/ Retail N Canal St,117 N Canal St,CARLSBAD,NM,88220,32.427428,-104.228973,60877.08,126442.33,187319.41,2023-02-02-093117
01366531-dcd8-403a-a0d9-d8b6c030f512,Mercan Dreams Llc - Camino Del Pueblo Retail,872 Camino Del Pueblo,BERNALILLO,NM,87004,35.30283,-106.5496,171.0,71957.93,72128.93,2023-02-02-093117
00dc88ba-e3bb-40b1-9d90-3590456f2d77,Mercan Dreams Llc- Berna Retail,965 US-550 Ste B,BERNALILLO,NM,87004,35.32449,-106.56359,0.0,97757.66,97757.66,2023-02-02-093117
1cb55a2f-4acf-4cd7-b78d-971e75369b71,Minerva Canna Group Dispensary - Albuquerque,5800 Gibson SE,ALBUQUERQUE,NM,87106,35.059009,-106.633823,488173.31,621005.69,1109179.0,2023-02-02-093117
33a98320-0f17-4b4c-a519-602e1aafe9d2,Minerva Canna Group Dispensary - Los Lunas,336 Main Street,LOS LUNAS,NM,87031,34.804828,-106.705262,659345.6,482239.92,1141585.52,2023-02-02-093117
3ee9a323-f751-4fb3-a640-df4c793cf479,Minerva Canna Group Dispensary- Alameda,3410 Hwy 528 NW Suite 105,ALBUQUERQUE,NM,87114,35.084103,-106.650985,464217.7,371695.24,835912.94,2023-02-02-093117
2866557e-6814-48f4-a947-d8a0ba56d413,Minerva Canna Group Dispensary- Las Vegas,503 6th Street,LAS VEGAS,NM,87701,35.599036,-105.217728,356699.92,288775.61,645475.53,2023-02-02-093117
005c8bb9-748f-4a89-add9-e3076d96da06,Minerva Canna Group Dispensary- Santa Fe/ Consumption,1710 Cerrillos Road,SANTA FE,NM,87507,35.666544,-105.969869,488789.52,667503.39,1156292.91,2023-02-02-093117
0459a402-410f-48b7-9914-c21a608ca6c1,Minerva Canna Group Dispensary-Bernalillo,113 W. Hwy 550,BERNALILLO,NM,87004,35.31872,-106.54613,499264.68,636498.75,1135763.43,2023-02-02-093117
147f4d2c-1059-4da7-9f34-425c2e10cd26,Minerva Retail,125 E. Water St,SANTA FE,NM,87501,35.68644,-105.9389,124145.82,608960.7,733106.52,2023-02-02-093117
0d66e3f5-bfda-4e55-9d84-31ec65fbd5d3,Mj Alta Vida Products Llc - San Mateo Retail,3094 San Mateo Blvd NE Ste 3100B,ALBUQUERQUE,NM,87110,35.084103,-106.650985,56106.69,118755.21,174861.9,2023-02-02-093117
029a1583-7d77-4278-a53f-9ca14f4c9164,Mj Express-O,203 S. Foch Street,TRUTH OR CONSEQUENCES,NM,87901,33.126323,-107.254215,852359.19,495026.1,1347385.29,2023-02-02-093117
26468d77-3776-41d9-aca9-25d171f37419,Mj Express-O,755 S Telshor Blvd.. Bldg A,LAS CRUCES,NM,88011,32.31132,-106.74093,2115348.88,2176963.97,4292312.85,2023-02-02-093117
180fd4f0-2608-4738-9087-429a60261b74,Mj Express-O Albuquerque,"417 Tramway Blvd. NE, Suite 2",ALBUQUERQUE,NM,87123,35.086878,-106.497335,1538652.39,1891490.43,3430142.82,2023-02-02-093117
006a8339-6464-4eb2-b62c-9ba43fb471be,Modern Medz Pharm/ Retail Bosque Farms Blvd,1495 Bosque Farms Blvd,BOSQUE FARMS,NM,87068,34.860946,-106.690717,8608.07,16118.73,24726.8,2023-02-02-093117
1915ba38-dad6-4845-91c9-aaf0bf2ecfeb,Monster House Smoke Llc/ Retail N Solano Dr,301 N Solano Dr,LAS CRUCES,NM,88001,32.314959,-106.766892,74394.24,162790.72,237184.96,2023-02-02-093117
02c3f916-fbd0-47e4-ac65-fe93a344efc4,Mothers Meds Llc/ Retail E Main St Suite 105,5100 E Main St Suite 105,FARMINGTON,NM,87402,36.76879,-108.1454,9986.85,27400.69,37387.54,2023-02-02-093117
1566c073-5404-41e1-af9c-814f77ff2c12,Mountain High Express,2381 Frontage Rd,CHAMA,NM,87520,34.09373,-106.89839,11703.75,92036.76,103740.51,2023-02-02-093117
1f5b78f1-d87f-43ea-a73d-5fc5051372f2,Munchiez Cannabis Llc - Sudderth Dr Retail,1715 Sudderth Dr,RUIDOSO,NM,88345,33.328558,-105.663388,279548.58,1078318.47,1357867.05,2023-02-02-093117
086ba845-0a96-4a3a-99f7-824538650e15,Natural Rx,3414 State Hwy 47,LOS LUNAS,NM,87031,34.802146,-106.701674,220159.31,123344.58,343503.89,2023-02-02-093117
01644bbb-4ec7-4dd5-b0bd-f4c006dca553,Natural Rx,8612 PASEO ALAMEDA SUITE E,ALBUQUERQUE,NM,87113,35.084103,-106.650985,87409.79,79946.57,167356.36,2023-02-02-093117
2599f18c-ad15-4d46-8762-e03ae563d3f2,Natural Rx,4320 Lead Avenue SE,ALBUQUERQUE,NM,87108,35.07554,-106.59678,507548.71,655664.35,1163213.06,2023-02-02-093117
3749a3fc-478b-43c2-a4e2-a6ec7679408c,Natural Rx,508 Hwy. 85,SOCORRO,NM,87801,34.057277,-106.893017,423954.4,353216.43,777170.83,2023-02-02-093117
15215b28-52b7-4bd8-8e08-b6aba0e577b4,Natural Rx Dispensary,2220 Grande Blvd. Suite C,RIO RANCHO,NM,87124,35.233375,-106.664472,429553.19,331566.82,761120.01,2023-02-02-093117
141a6dc9-5aca-4f62-9b49-d382f3900628,Natures Secret Cannabis - 4Th St Retail,2523 4th St NW,ALBUQUERQUE,NM,87102,35.091249,-106.650342,527234.96,1371538.81,1898773.77,2023-02-02-093117
27746897-dc92-4e25-82ef-681017dfbc2c,Natures Solution -,1220 E Mabry Dr,CLOVIS,NM,88101,34.3984,-103.19055,11305.14,52043.68,63348.83,2023-02-02-093117
95656ddd-7356-4091-8ba9-4c5d16f2cabd,New Air Llc,105 E Paseo de Onate,ESPANOLA,NM,87532,35.99138,-106.06968,0.0,30.0,30.0,2023-02-02-093117
59a1165b-1d09-46ff-b81a-d6ba4b60bd20,New Heights Dispensary Inc/ Retail Chama St Ne Ste B,516 Chama St NE Ste B,ALBUQUERQUE,NM,87108,35.08425,-106.56604,6732.32,36961.17,43693.49,2023-02-02-093117
5a5654da-02ff-477b-93ce-1e0df968ae9e,New Horizon Ventures Llc/ Retail Osuna Rd Ne,6001 Osuna Rd Ne,ALBUQUERQUE,NM,87109,35.14525,-106.58146,0.0,3204.75,3204.75,2023-02-02-093117
073e4e30-5b65-45a0-a757-1c1979cb4a88,New Mexico Alternative Care,534 East Broadway,FARMINGTON,NM,87401,36.719687,-108.182395,398375.33,836691.37,1235066.7,2023-02-02-093117
05901b2f-eac3-4eea-be04-220072e3b3f3,New Mexico Drip Llc - Central Ave Retail,9012 Central Ave SE,ALBUQUERQUE,NM,87123,35.07315,-106.54678,6762.16,17220.65,23982.81,2023-02-02-093117
1ba4c428-22b5-4490-a54c-4b0de5adc05d,New Mexico Top Organics  Coors,5115 Coors Blvd. NW,ALBUQUERQUE,NM,87120,35.1451,-106.69436,377435.36,272329.33,649764.69,2023-02-02-093117
0ec08530-0cca-47b7-b2dc-f2756098e191,New Mexico Top Organics Ultra Health Inc,"1155 McNutt, Building B",SUNLAND PARK,NM,88063,31.79427,-106.55807,162126.72,697836.72,859963.44,2023-02-02-093117
445a69ea-1b86-4b3c-9408-8c7abb62df24,New Mexico Top Organics Ultra Health Inc,"4 George Court Suites B, C, D",EDGEWOOD,NM,87015,35.061436,-106.191414,389581.49,644677.12,1034258.61,2023-02-02-093117
06dcc4c9-8811-4607-97de-30a5c7e4f137,New Mexico Top Organics Ultra Health Inc,1965 Bataan Memorial,LAS CRUCES,NM,88012,32.351383,-106.76682,400459.78,333995.02,734454.8,2023-02-02-093117
2bc447a2-e78e-4c70-a583-37fb32dc6c2a,New Mexico Top Organics Ultra Health Inc,824 E Route 66,TUCUMCARI,NM,88401,35.165084,-103.75884,217386.8,185323.31,402710.11,2023-02-02-093117
49bcde91-547e-4bcb-9cdc-be89754f9ed1,New Mexico Top Organics Ultra Health Inc,745 Highway 64,EAGLE NEST,NM,87718,36.55253,-105.25568,48462.42,323936.95,372399.37,2023-02-02-093117
13dc8e02-f4a4-4ec4-b720-f5cd8e91875c,Nm Altitude Retail, 1100 State Highway 528 Ne Suite A,RIO RANCHO,NM,87144,35.233375,-106.664472,176377.96,427693.07,604071.03,2023-02-02-093117
0cc47d8e-a57f-42e2-a236-054691941566,Nm Altitude Retail,1100 State Highway 528 Ne Suite A,RIO RANCHO,NM,87144,35.233375,-106.664472,260049.33,600674.34,860723.67,2023-02-02-093117
19e9ce7b-2736-4326-8cc8-9c2b68721553,Nm Green Door Llc/ Retail E Brazos,815 E Brazos,PORTALES,NM,88130,34.19042,-103.33015,29430.0,21793.0,51223.0,2023-02-02-093117
062d1086-85b2-427f-ad11-3e2d3ad512f6,Nmto- Ultra Health Clovis Dispensary,1512 N. Prince,CLOVIS,NM,88101,34.393582,-103.196566,872608.36,785368.41,1657976.77,2023-02-02-093117
069ad20a-c5eb-478a-bccb-fadd517f4337,Nmto- Ultra Health Los Lunas Dispensary,5A Thomas Road,LOS LUNAS,NM,87031,34.814209,-106.761307,516297.6,299671.98,815969.58,2023-02-02-093117
2546ad56-1042-464f-9af3-a8689549aa3e,Nmto- Ultra Health Sunland Park Dispensary,1155 McNutt Road,SUNLAND PARK,NM,88063,31.80968,-106.590955,696459.5,5744758.33,6441217.83,2023-02-02-093117
2255a227-cac9-4922-9c1a-01c0e4f35cae,Nmto- Ultra Healthalamogordo Dispensary,601 N White Sands Blvd,ALAMOGORDO,NM,88310,32.901511,-105.960298,1298353.75,810385.17,2108738.92,2023-02-02-093117
3d2fcbf9-50f4-4287-a8a7-334b0541423b,Nmto-Ultra Health,3211 N Dal Paso,HOBBS,NM,88240,32.733511,-103.12758,905470.68,2608824.38,3514295.06,2023-02-02-093117
0df2a7bd-e2a3-4df8-b2e2-0f03c80e1756,Nmto-Ultra Health,"3851 Southern Blvd., SE",RIO RANCHO,NM,87124,35.241546,-106.670425,744993.8,738402.91,1483396.71,2023-02-02-093117
05eef9d4-8f0f-49ad-8b87-729f3ba12f8d,Nmto-Ultra Health,3213 Central Ave. NE,ALBUQUERQUE,NM,87106,35.081436,-106.626727,309919.62,408501.98,718421.6,2023-02-02-093117
2615c4d9-4e16-429d-95b3-4d81394a9d7e,Nmto-Ultra Health,7401 Menaul Blvd. NE,ALBUQUERQUE,NM,87110,35.108845,-106.531508,511053.34,360831.42,871884.76,2023-02-02-093117
052cf6b3-4996-4e22-bbed-f7f54024e03e,Nmto-Ultra Health,"100 Coors Blvd., NW",ALBUQUERQUE,NM,87120,35.08052,-106.70997,598295.61,735965.98,1334261.59,2023-02-02-093117
2173935d-6c53-4687-b757-ecc50e5b8a41,Nmto-Ultra Health,1907 St. Michaels Drive,SANTA FE,NM,87505,35.65991,-105.96898,397888.42,374448.66,772337.08,2023-02-02-093117
0cea6144-432f-418d-ab1a-662f00603e3c,Nmto-Ultra Health,524 S. 1st St.,CLAYTON,NM,88415,36.44662,-103.1815,95320.3,381382.15,476702.45,2023-02-02-093117
02a6e741-26f9-4b35-ba50-e70adc885262,Nmto-Ultra Health,255 Camino Don Tomas,BERNALILLO,NM,87004,35.31752,-106.5534,465988.81,428483.15,894471.96,2023-02-02-093117
2d71bccc-a89a-4eae-b545-c7edc027c387,Nmto-Ultra Health,"201 San Pedro, SE, Ste C",ALBUQUERQUE,NM,87108,35.07503,-106.57825,435919.09,381206.4,817125.49,2023-02-02-093117
2d9b5c46-d7e0-4ef8-838f-f69981e4411d,Nmto-Ultra Health 4Th Street Dispensary,5700 4th Street NW,ALBUQUERQUE,NM,87109,35.134968,-106.641969,346973.48,363725.33,710698.81,2023-02-02-093117
0482abd4-127f-411b-9d27-a500945e96a2,Nmto-Ultra Health Espanola Dispensary,811 A. North Riverside Drive,ESPANOLA,NM,87532,36.023218,-106.06371,659412.08,582884.82,1242296.9,2023-02-02-093117
0e2f6082-73ce-4787-90f7-fb05b75b78d1,Nmto-Ultra Health Farmington Dispensary,"4251 E. Main Street, Ste.s DE",FARMINGTON,NM,87402,36.774322,-108.133162,268625.06,581212.46,849837.52,2023-02-02-093117
06e04d2b-481e-4ff6-8b72-c610a2f39255,Nmto-Ultra Health Gallup Dispensary,200 W. Coal Ave,GALLUP,NM,87301,35.523346,-108.756814,378001.79,1611158.77,1989160.56,2023-02-02-093117
22568092-7a59-4004-8b23-b52f46640fbc,Nmto-Ultra Health Las Cruces Dispensary,"1600 South Valley Drive, Suite D",LAS CRUCES,NM,88005,32.29048,-106.78447,1342600.97,1224419.31,2567020.28,2023-02-02-093117
2ea45361-35c6-4f7d-a351-6ae9c2aa6a5f,Nmto-Ultra Health Las Vegas Dispensary,252/254 Mills Ave.,LAS VEGAS,NM,87701,35.605472,-105.22287,232962.48,251765.07,484727.55,2023-02-02-093117
2b17815d-3fdf-44ae-b2ef-023b8bd2023d,Nmto-Ultra Health Roswell Dispensary,"2800 N. Main Street, Suite 4",ROSWELL,NM,88201,33.42811,-104.52366,551327.14,363072.19,914399.33,2023-02-02-093117
25b9c407-418e-49dc-8658-c8b7e6aed31f,Nmto-Ultra Health Santa Fe Dispensary,3875 Cerrillos Rd,SANTA FE,NM,87507,35.620423,-106.028899,186827.86,131291.06,318118.92,2023-02-02-093117
15842d7d-3bf3-4f26-9ccb-800239b4f0af,Nmto-Ultra Health Silver City Dispensary,2320 Highway 180 East,SILVER CITY,NM,88061,32.78734,-108.25122,1195592.66,812753.33,2008345.99,2023-02-02-093117
0c875b50-a557-428e-abfa-a3b8c6b795f6,Northstar Investments Llc/ Retail Rinconada Blvd,3330 Rinconada Blvd,LAS CRUCES,NM,88011,32.36239,-106.74619,4314.1,11615.84,15929.94,2023-02-02-093117
147f1038-a3d4-473a-a9b2-77bdcc26cf34,Occ Abq Llc,2925 Juan Tabo Blvd NE,ALBUQUERQUE,NM,87112,35.11593,-106.51609,535547.14,925909.97,1461457.11,2023-02-02-093117
05494230-8f02-4825-bbee-a03a014bfe91,Occ Abq Llc,6311 Lomas Blvd NE,ALBUQUERQUE,NM,87111,35.08762,-106.57673,203528.0,280359.7,483887.7,2023-02-02-093117
59e22e85-6443-4d82-b640-2ddc2ed4ab7d,Occ Abq Llc,426 E Main St,FARMINGTON,NM,87401,36.72942,-108.20071,127584.0,579730.9,707314.9,2023-02-02-093117
7ac15fb5-3c0f-49e7-8366-b335c51a2109,Occ Abq Llc - Menaul Blvd Retail,3500 Menaul Blvd NE Ste 6,ALBUQUERQUE,NM,87107,35.10891,-106.60486,6917.0,12482.0,19399.0,2023-02-02-093117
e060edef-164d-4183-b927-cda27ec18bfc,Occ Abq Llc- Manufacturer,315 San Pedro NE Suite C,ALBUQUERQUE,NM,87108,35.08146,-106.57773,46.0,0.0,46.0,2023-02-02-093117
0a0883d3-4bfb-47ef-8467-14901ee0a961,Onestopsmokeshopvaper@Accessories - San Pedro Retail,1713 San Pedro Dr NE,ALBUQUERQUE,NM,87110,35.10918,-106.577475,7434.0,26454.0,33888.0,2023-02-02-093117
0b7ac33f-52d2-42e7-b842-8ed140f5f077,Organ Mountain Organix Llc - El Paseo Rd Retail,1300 El Paseo Rd Ste 1,LAS CRUCES,NM,88001,32.296563,-106.772954,78189.61,293934.42,372124.03,2023-02-02-093117
38c7c626-6d6f-4e00-b006-17c867bca151,Organ Mountain Wellness Llc - Retail,1590 E Lohman Ave,LAS CRUCES,NM,88001,32.308852,-106.764603,394738.69,1318121.25,1712859.94,2023-02-02-093117
129ecaf5-502b-48b7-95ed-2e0073d28273,Organtica,1001 N. Pope Street,SILVER CITY,NM,88061,32.777642,-108.275913,584733.2,575160.97,1159894.17,2023-02-02-093117
358450d3-0aa2-4d68-8826-e99771bbbd1b,Organtica,1912 N. Date Street,TRUTH OR CONSEQUENCES,NM,87901,33.14949,-107.24652,347322.2,332417.5,679739.7,2023-02-02-093117
